,loan_amnt,funded_amnt,ret_OPT,grade,default,int_rate,annual_inc,dti,term,revol_bal,revol_util,inq_last_6mths,pct_tl_nvr_dlq,cr_hist,outcome
50,21000.0,21000.0,-0.01687638095238096,D,1,18.24,57942.0,27.44, 60 months,10990.0,50.9,0.0,90.0,149.02975420439844,True
51,10000.0,10000.0,-0.11139099999999998,C,1,13.66,25000.0,4.64, 36 months,2137.0,5.5,0.0,100.0,102.0144150803918,True
52,13000.0,13000.0,-0.06986153846153847,D,1,16.29,110000.0,18.69, 36 months,5045.0,23.8,4.0,100.0,159.01763896589253,True
53,24000.0,24000.0,-0.09401191666666668,C,1,14.99,61000.0,17.45, 60 months,1568.0,28.0,0.0,85.7,185.0387071603113,True
54,24300.0,24300.0,0.08247302320977987,E,1,20.99,80000.0,24.68, 60 months,30357.0,74.2,0.0,92.9,207.01862461241504,True
55,30000.0,30000.0,0.039737567908456436,A,0,7.49,200000.0,12.3, 36 months,34694.0,39.5,0.0,87.1,252.9826074457381,False
56,9000.0,9000.0,0.0670012447523785,C,0,12.39,25000.0,38.55, 36 months,7752.0,76.8,0.0,91.3,93.99782336392944,False
57,6000.0,6000.0,0.09502201760285556,D,0,16.29,65000.0,10.69, 36 months,6830.0,61.0,1.0,100.0,130.0067763198423,False
58,7000.0,7000.0,0.07288338835841773,C,0,12.99,56000.0,14.89, 36 months,6955.0,49.3,1.0,95.2,167.98702232078688,False
59,24000.0,24000.0,-0.040748250000000014,D,1,15.59,82000.0,27.82, 60 months,16197.0,53.8,0.0,96.2,146.00710486868314,True
60,27650.0,27650.0,0.17388304531884402,D,0,16.99,117000.0,8.4, 60 months,5772.0,22.0,0.0,95.0,254.00110885233784,False
61,20000.0,20000.0,-0.18113860000000004,C,1,14.99,50000.0,25.06, 60 months,13151.0,60.3,0.0,100.0,92.97932195732972,True
62,12000.0,12000.0,0.06722927420500248,C,0,12.39,66000.0,14.15, 36 months,11302.0,85.6,0.0,100.0,251.99696092322225,False
63,16000.0,16000.0,-0.15400437499999997,B,1,12.49,70000.0,31.3, 36 months,31349.0,61.7,0.0,97.1,164.96437298507155,True
64,4200.0,4200.0,0.08852478481962754,D,0,15.99,30000.0,34.4, 36 months,8368.0,87.2,0.0,100.0,39.03160229162817,False
65,3500.0,3500.0,0.04919946637543745,B,0,9.17,60000.0,23.32, 36 months,4355.0,51.8,0.0,82.9,123.99433253249553,False
66,35000.0,35000.0,0.08319542726926027,C,0,13.35,133000.0,8.53, 60 months,18839.0,99.7,0.0,80.8,226.00874761288733,False
67,8000.0,8000.0,-0.22081083333333332,A,1,6.99,39000.0,22.22, 36 months,7632.0,39.5,0.0,100.0,179.02626337296454,True
68,24000.0,24000.0,0.056658394614435496,B,0,10.49,103000.0,20.89, 60 months,10026.0,42.3,1.0,88.2,361.00946631347665,False
69,24000.0,24000.0,0.07217316218579886,B,0,9.49,155000.0,15.23, 36 months,30585.0,38.1,1.0,96.0,260.0135526396846,False
70,10225.0,10225.0,-0.12252753056234718,E,1,20.99,37017.0,28.11, 60 months,3799.0,34.2,0.0,100.0,115.94488593194932,True
71,5000.0,5000.0,-0.27649266666666666,C,1,12.99,57000.0,15.45, 36 months,15172.0,60.9,1.0,94.7,216.97365448982526,True
72,10000.0,10000.0,0.10774953129838116,C,0,13.66,25000.0,26.4, 60 months,15526.0,19.7,1.0,97.8,268.03014435614693,False
73,18000.0,18000.0,0.07272774879603397,D,1,15.99,50000.0,15.48, 60 months,3346.0,25.3,1.0,100.0,104.05141789359125,True
74,2000.0,2000.0,0.07270169610045699,B,0,10.49,60000.0,26.74, 36 months,1089.0,6.9,1.0,100.0,164.96437298507155,False
75,17000.0,17000.0,0.08311144616212361,C,0,14.49,42000.0,14.54, 36 months,8290.0,86.0,0.0,88.0,304.0062424279759,False
76,5000.0,5000.0,0.07043521432622844,C,0,12.99,34000.0,19.2, 36 months,13818.0,62.2,0.0,100.0,204.9816217992156,False
77,20000.0,20000.0,0.13408009479876737,D,0,15.59,51000.0,33.15, 60 months,13419.0,64.8,1.0,88.6,140.0603708495041,False
78,17500.0,17500.0,0.17531712217993087,E,0,18.99,75000.0,6.81, 60 months,5603.0,49.1,2.0,100.0,43.03989814985934,False
79,35000.0,35000.0,0.12077344763697397,D,0,15.59,80000.0,26.57, 60 months,36976.0,55.9,1.0,90.9,185.0387071603113,False
80,10000.0,10000.0,0.04046134930053306,A,0,6.03,64000.0,9.43, 36 months,14107.0,26.5,0.0,100.0,297.9609437565453,False
81,28175.0,28175.0,0.14642108385093164,D,0,17.57,130000.0,31.45, 36 months,60049.0,59.6,1.0,94.7,366.0034086942237,False
82,8000.0,8000.0,0.031884323165893985,A,0,6.03,76000.0,20.42, 36 months,23650.0,78.6,0.0,100.0,201.99182734758415,False
83,6000.0,6000.0,0.04480271394682383,A,0,8.39,30000.0,7.64, 36 months,6220.0,49.0,0.0,100.0,125.01283393909526,False
84,21000.0,21000.0,-0.15650114285714287,E,1,18.99,78000.0,30.52, 60 months,25781.0,65.4,3.0,100.0,132.99657077147376,True
85,10000.0,10000.0,0.0706208086321855,C,0,12.99,110000.0,10.92, 36 months,18609.0,83.4,0.0,100.0,90.02238238978214,False
86,20000.0,20000.0,-0.025169666666666674,B,1,9.17,46000.0,18.94, 36 months,6398.0,71.1,0.0,88.0,186.02435368282715,True
87,20000.0,20000.0,0.12197295833333334,C,0,14.31,106000.0,9.03, 36 months,10282.0,73.4,0.0,90.9,296.0553604796813,False
88,20400.0,20400.0,0.08900342986425333,B,0,10.15,98000.0,36.28, 60 months,14789.0,39.6,0.0,100.0,192.9895891086059,False
89,15000.0,15000.0,0.12109115377611948,C,0,13.35,58000.0,15.66, 36 months,11288.0,77.8,0.0,100.0,93.99782336392944,False
90,20000.0,20000.0,-0.0014252999999999885,C,1,12.39,80000.0,13.14, 60 months,8909.0,22.6,0.0,81.8,277.03238259512517,True
91,21000.0,21000.0,0.05236331639193545,A,0,8.39,62000.0,25.69, 36 months,20581.0,98.0,1.0,100.0,179.02626337296454,False
92,18125.0,18125.0,-0.11823657931034481,E,1,20.2,89000.0,31.12, 60 months,22819.0,61.3,0.0,100.0,162.00743341752397,True
93,6600.0,6600.0,-0.08652979797979798,C,1,14.49,75000.0,25.34, 36 months,11857.0,86.5,0.0,100.0,159.01763896589253,True
94,13200.0,13200.0,-0.185925,D,1,16.49,45000.0,14.37, 36 months,5144.0,57.2,0.0,100.0,251.01131440070637,True
95,9750.0,9750.0,-0.1251165811965812,D,1,16.29,56000.0,15.05, 36 months,4119.0,49.6,3.0,95.2,168.97266884330273,True
96,15500.0,15500.0,-0.1159869677419355,D,1,15.59,43000.0,28.58, 60 months,7437.0,65.8,0.0,100.0,95.01632477052917,True
97,11875.0,11875.0,0.0006935918181818407,E,1,19.52,35000.0,20.4, 36 months,8550.0,83.0,0.0,100.0,123.00868600997967,True
98,15000.0,15000.0,0.15986965263676156,D,0,17.57,57491.0,11.67, 60 months,4605.0,47.0,1.0,93.7,147.02560627528285,False
99,28425.0,28425.0,0.08934509901744206,D,0,15.61,129020.0,19.75, 60 months,34464.0,33.9,0.0,97.9,235.0438407359494,False
